Id,McKee,Ngatamariki,Te_Mihi,aniwhenua,arapuni,aratiatia,argyle_wairau,atiamuri,aviemore,benmore,clyde,coleridge,glenbrook_kilns,highbank,huntly_1_4,huntly_e3p,huntly_p40,kapuni,karapiro,kawerau_new,kinleith,manapouri,mangahao,maraetai,matahina,mokai,nap,ngawha,ohaaki,ohakuri,ohau_a,ohau_b,ohau_c,paerau,patea,poihipi,rangipo,rotokawa,roxburgh,southdown,stratford,te_apiti,te_rapa,te_rere_hau,te_uku,tehuka,tekapo_a,tekapo_b,tokaanu,twf_12,twf_3,waikaremoana,waipapa,waipori,wairakei,waitaki,west_wind,whakamaru,whareroa,wheao_flaxy,whirinaki,white_hill,Price
878,0.0,43081.0,80644.0,5172.84,16912.0,8350.0,2971.0,8860.0,75871.0,108903.0,154586.0,19458.0,31766.85,10149.1446,89989.0,190708.0,0.0,0.0,19750.0,53614.0,16510.0,368471.0,0.0,26620.0,9392.0,47003.0,67926.0,11616.32,20131.0,13150.0,100527.0,87986.0,86859.0,2180.32,4063.5,20779.0,21790.0,15079.72,52619.5,0.0,0.0,0.0,0.0,0.0,0.0,12207.3212,0.0,37400.0,0.0,0.10675,207.58,3046.5,9380.0,1511.118,68341.0,15389.5,2862.5,10840.0,1733.0,2581.0,0.0,17938.8122,34.72
879,0.0,43346.0,82325.0,3587.51,9074.0,8860.0,0.0,0.0,23657.0,154410.0,0.0,18782.0,40762.71,10394.7914,137316.0,173747.0,0.0,7998.0,22120.0,51713.0,8426.0,165604.0,0.0,5470.0,9365.0,47247.0,67990.0,10832.96,20411.0,0.0,77622.0,50701.0,50326.0,1487.7,5976.5,0.0,21658.0,13410.44,39032.0,0.0,139260.0,8846.0,15437.2106,0.0,0.0,11780.9497,0.0,38301.0,0.0,4432.0503,,3018.5,3490.0,19569.5276,70346.0,12854.0,7794.5,0.0,10713.0,2432.0,0.0,21231.9012,98.58
880,22789.0,43007.0,81213.0,7012.82,3331.5,7880.0,16.0,0.0,76023.0,111233.0,1184.0,18430.0,42291.72,10404.4444,195869.0,133653.0,0.0,3312.0,18810.0,53793.0,9379.0,222227.0,0.0,0.0,9350.0,48503.0,67435.0,11838.57,19991.0,0.0,21577.0,24549.0,24723.0,973.26,2907.0,0.0,21834.0,12824.11,39065.5,0.0,164000.0,11878.0,0.0,6407.1,29457.7263,11055.6005,0.0,73356.0,0.0,10942.70135,22936.03,3623.0,0.0,8026.2854,69145.0,10653.0,6497.0,0.0,4413.0,2532.0,0.0,453.9935,135.74
881,45371.0,43209.0,81316.0,7436.51,23330.0,26870.0,5296.0,16520.0,75419.0,220242.0,172599.0,16734.0,33647.34,8809.6414,116337.0,193566.0,20940.0,6892.0,26750.0,53751.0,14080.0,367885.0,417.0,55990.0,9369.0,44244.0,70926.0,12195.89,19902.0,24230.0,90919.0,74494.0,74399.0,0.0,8769.5,20969.0,31161.0,12693.23,67979.0,0.0,58774.0,0.0,0.0,0.0,12365.3287,12395.6351,0.0,37501.0,20390.0,0.0,0.0,17785.5,14390.0,11047.6417,68536.0,16099.5,1898.5,27620.0,1858.0,3249.0,0.0,17356.3359,104.52
882,22944.0,43163.0,82128.0,3576.57,14735.0,10260.0,0.0,3730.0,50373.0,105480.0,99468.0,18927.0,39979.2,10384.9,123935.0,172061.0,20936.0,7260.0,19210.0,53827.0,18123.0,127039.0,4429.0,4920.0,9456.0,45492.0,67713.0,12373.0,20042.0,7020.0,102515.0,83794.0,82726.0,0.0,12391.5,0.0,29797.0,12526.6,41268.5,0.0,132159.0,0.0,0.0,0.0,13067.7,11772.3,0.0,38051.0,0.0,12.27225,340.13,2935.0,3790.0,21538.1,69788.0,18432.5,19693.0,14130.0,9054.0,2322.0,0.0,24923.6,95.51
883,46940.0,43288.0,81773.0,5531.01,25722.5,12660.0,811.0,12830.0,75404.0,162346.0,106950.0,18425.0,45061.34,10428.9052,245172.0,193141.0,20869.0,2625.0,18820.0,53824.0,9933.0,221164.0,0.0,44330.0,10254.0,50406.0,67196.0,11858.65,19623.0,9400.0,78371.0,49601.0,49040.0,1110.04,8542.5,0.0,21650.0,13632.03,39696.0,0.0,213718.0,0.0,21567.898999999998,1.18,31790.5575,11993.4314,13500.0,74245.0,40027.0,172.22035,2263.47,25573.0,14210.0,15665.2527,70179.0,16067.5,3313.0,28220.0,4438.0,2494.0,0.0,0.0,268.38
884,23939.0,43688.0,81991.0,4968.48,31721.5,13010.0,5343.0,31000.0,75441.0,196035.0,167226.0,19406.0,31981.6,11136.5926,238115.0,200313.0,21429.0,7297.0,28430.0,53879.0,15215.0,305066.0,0.0,75170.0,9347.0,45384.0,68118.0,12398.28,20816.0,40340.0,106056.0,91001.0,89217.0,2740.67,4136.0,21093.0,29796.0,14913.82,58478.5,0.0,102798.0,39363.0,0.0,7528.64,0.0,14016.5985,0.0,37299.0,0.0,13142.98625,21627.32,7554.5,19860.0,22596.0493,69551.0,19480.5,29292.5,46660.0,8251.0,4960.0,0.0,21411.5293,233.1
885,45728.0,43305.0,81700.0,7077.11,21655.0,11210.0,0.0,19170.0,68307.0,153306.0,153058.0,18487.0,43303.25,9796.8248,206577.0,197977.0,20924.0,7835.0,19680.0,51745.0,15770.0,271912.0,1156.0,62780.0,9338.0,44876.0,68028.0,11890.9,19695.0,24770.0,76803.0,49364.0,47877.0,908.17,8887.5,0.0,21638.0,13189.28,48443.0,0.0,213355.0,29986.0,0.0,0.0,25948.556,11922.0488,0.0,38184.0,43298.0,15361.62125,,10101.0,15120.0,18652.8538,69918.0,15303.0,19363.5,32710.0,10377.0,2286.0,0.0,14316.8107,117.32
886,22897.0,43071.0,80683.0,5020.84,22644.5,7810.0,5304.0,26210.0,49683.0,165900.0,110149.0,13372.0,43701.81,9935.73,247838.0,190691.0,21992.0,1817.0,19740.0,54072.0,18063.0,307469.0,0.0,75870.0,9357.0,46261.0,67494.0,11849.63,19462.0,27670.0,75067.0,66335.0,65021.0,2652.33,8704.5,0.0,21639.0,12625.88,40077.0,0.0,267181.0,11019.0,0.0,2583.81,15098.0471,11338.7507,0.0,72995.0,40812.0,2369.02605,10593.82,18425.5,15510.0,15988.0115,68023.0,14385.5,28243.5,27800.0,4142.0,2247.0,0.0,2754.1546,456.13
887,0.0,42810.0,79283.0,6921.26,0.0,12820.0,0.0,0.0,23776.0,75644.0,0.0,18364.0,33375.1,8318.4752,0.0,149585.0,0.0,7028.0,19370.0,53234.0,17048.0,220534.0,7138.0,150.0,15891.0,44229.0,69900.0,11941.85,18194.0,0.0,54807.0,43471.0,44127.0,1217.71,1995.0,20726.0,0.0,12333.65,33944.0,68.0,0.0,26832.0,0.0,3562.48,16523.3096,11341.4481,0.0,38013.0,39761.0,6747.4317,14828.74,3167.0,250.0,6132.0871,68061.0,14787.0,27776.5,14570.0,1379.0,3094.0,0.0,52.4141,21.94
888,22139.0,42735.0,78873.0,3572.04,12290.5,7810.0,0.0,6200.0,47632.0,33791.0,47289.0,17912.0,33399.630000000005,9297.7598,0.0,148156.0,0.0,6509.0,19260.0,53422.0,12338.0,220181.0,0.0,0.0,5927.0,45643.0,69603.0,11202.47,18067.0,0.0,52843.0,44506.0,43692.0,1121.85,706.5,20650.0,11866.0,12173.12,39262.5,0.0,0.0,33420.0,0.0,14702.96,27394.4947,11911.3682,0.0,37998.0,0.0,15322.08305,38649.77,3109.5,0.0,1531.4229999999998,68282.0,14542.5,28375.0,0.0,1341.0,2593.0,0.0,767.6824,14.87
889,45017.0,43111.0,81328.0,5765.09,16883.0,11300.0,1348.0,5870.0,75871.0,156614.0,102135.0,19151.0,38689.48,10257.2974,116815.0,192614.0,0.0,7313.0,19240.0,53826.0,16751.0,126332.0,4451.0,30610.0,9377.0,37988.0,67734.0,12407.35,19816.0,1370.0,102612.0,75948.0,75038.0,792.98,8385.0,0.0,43452.0,11462.53,39309.5,0.0,118457.0,420.0,0.0,0.0,13257.2471,12714.2188,0.0,38101.0,37380.0,69.94985,450.49,3160.5,5900.0,2516.1138,69177.0,18514.0,27499.0,20650.0,6470.0,2475.0,0.0,1068.6048,62.78
890,46800.0,43273.0,81739.0,9944.55,28185.5,12280.0,5225.0,26160.0,99849.0,175546.0,153132.0,18425.0,42904.71,10405.2186,245573.0,192610.0,20685.0,2715.0,18700.0,53781.0,10449.0,306820.0,0.0,71170.0,18311.0,50141.0,67078.0,11929.27,19435.0,32920.0,73973.0,85706.0,84526.0,2674.42,5190.5,0.0,29625.0,13568.72,48825.0,0.0,240077.0,168.0,21440.7245,1259.9,29160.2029,12215.8598,13529.0,74240.0,109594.0,763.54525,9017.06,29526.5,18190.0,13262.8496,70323.0,16099.5,2835.0,41510.0,4317.0,5165.0,0.0,0.0,166.97
891,23888.0,43352.0,81352.0,5776.23,13201.0,10850.0,0.0,9750.0,18736.0,127319.0,103170.0,14648.0,43572.24000000001,9904.4582,62842.0,195307.0,18935.0,7495.0,19100.0,53890.0,18662.0,215451.0,0.0,15550.0,9313.0,44968.0,68093.0,12071.32,20011.0,15380.0,108051.0,100668.0,99768.0,0.0,4672.0,21018.0,21658.0,14161.82,41057.5,0.0,30112.0,22612.0,0.0,3321.3,31786.5882,12193.6655,0.0,38146.0,0.0,3852.4543,16596.01,2981.0,5540.0,11996.8853,70108.0,18575.5,6551.5,14310.0,8027.0,2325.0,0.0,13283.1909,94.82
892,22909.0,43176.0,81139.0,3536.57,0.0,7850.0,5041.0,0.0,21851.0,60273.0,0.0,13376.0,41283.13000000001,8912.3552,137598.0,113030.0,0.0,1864.0,20260.0,53524.0,18537.0,221602.0,6020.0,0.0,5939.0,48760.0,67436.0,11726.95,19883.0,0.0,45915.0,47885.0,47586.0,610.79,2189.5,0.0,21834.0,13271.51,30052.5,0.0,154487.0,5300.0,0.0,1663.89,17075.5032,11899.2695,0.0,72853.0,0.0,2302.05065,7468.75,3032.5,0.0,5350.739900000001,69853.0,14404.0,24076.0,0.0,4230.0,2153.0,0.0,3373.2595,98.93
893,0.0,43296.0,81367.0,3587.51,10268.0,8350.0,0.0,0.0,27089.0,36923.0,46554.0,18198.0,25707.63,9161.6574,58710.0,155973.0,0.0,6535.0,19430.0,53783.0,17448.0,220851.0,0.0,13430.0,5938.0,49116.0,70987.0,12198.19,19391.0,0.0,81255.0,66363.0,65977.0,2205.03,2416.5,20988.0,11970.0,12860.48,29291.5,0.0,0.0,35197.0,0.0,17543.24,1213.0505,13051.6546,0.0,37003.0,0.0,15514.6311,38765.92,3056.5,3420.0,5723.56,69163.0,15849.0,30540.5,680.0,3418.0,2545.0,0.0,14816.3593,24.59
894,0.0,43231.0,80868.0,4927.72,16926.5,8360.0,5206.0,7930.0,50246.0,122647.0,113173.0,18789.0,32135.9,10047.7048,3483.0,174829.0,20923.0,6725.0,20200.0,51779.0,18141.0,279944.0,0.0,7710.0,9401.0,50828.0,67937.0,12262.39,20154.0,12230.0,77339.0,67175.0,67854.0,2875.76,8854.5,21008.0,21782.0,16318.37,40057.0,473.0,0.0,497.0,0.0,454.31,6977.9459,12973.4789,0.0,37202.0,35932.0,937.53805,3981.07,3053.0,3490.0,8713.5741,69231.0,15355.5,1345.0,13870.0,1869.0,2877.0,0.0,18389.5465,128.48
895,0.0,43433.0,81732.0,4277.43,17551.5,10840.0,0.0,0.0,23766.0,111013.0,99177.0,17282.0,31393.05,10635.9204,41132.0,174415.0,0.0,6715.0,19840.0,53784.0,16215.0,332930.0,0.0,1550.0,9364.0,47053.0,67992.0,12187.18,21023.0,0.0,75514.0,47349.0,47072.0,1961.95,2170.0,21063.0,21656.0,16370.86,30356.5,0.0,0.0,0.0,0.0,0.0,4485.9458,13741.2332,0.0,37150.0,0.0,19.26245,804.9299999999997,3012.0,2960.0,5403.6078,69167.0,18679.0,4094.5,0.0,1547.0,2474.0,0.0,20615.1426,83.1
896,23619.0,43324.0,81311.0,4163.21,15623.0,20620.0,0.0,15930.0,35611.0,141134.0,131038.0,17242.0,29659.23,10904.8422,75789.0,186874.0,17848.0,6864.0,20060.0,53798.0,15233.0,336392.0,0.0,15830.0,9411.0,45243.0,67741.0,12092.71,20554.0,25490.0,77007.0,71444.0,70774.0,1326.28,4461.0,21010.0,21661.0,16225.55,39729.0,0.0,0.0,2375.0,0.0,476.23,18046.7888,13303.6753,0.0,37177.0,0.0,71.5238,5049.39,3037.5,12080.0,8506.3937,69517.0,15056.5,0.0,23210.0,4375.0,2581.0,0.0,6705.6715,97.96
897,46965.0,43254.0,80956.0,10198.73,29988.0,24840.0,3766.0,24250.0,49000.0,154942.0,212260.0,18041.0,44948.03,10957.0076,241966.0,192285.0,21481.0,2809.0,43090.0,53924.0,14662.0,221180.0,0.0,83660.0,31854.0,50450.0,67128.0,12256.49,19843.0,36640.0,77851.0,67110.0,65952.0,3212.47,12953.0,0.0,43488.0,10658.14,60228.5,0.0,189526.0,0.0,0.0,129.05,7567.8977,13258.0671,13240.0,74499.0,110568.0,164.6874,2101.93,31114.5,14690.0,26242.0296,70202.0,14890.0,12946.0,43040.0,12586.0,6348.0,0.0,12666.9442,262.08
898,22839.0,43006.0,80988.0,9904.06,27375.0,7740.0,5414.0,9140.0,48227.0,99754.0,102768.0,18520.0,45726.1,10049.606,165814.0,189682.0,0.0,0.0,30120.0,51948.0,10639.0,296617.0,2694.0,29890.0,0.0,46870.0,67544.0,11868.06,19264.0,13470.0,45420.0,39236.0,38817.0,0.0,8870.0,0.0,29794.0,12667.28,29240.5,0.0,189672.0,12367.0,0.0,6689.82,1910.0957,10928.0877,9790.0,62879.0,81572.0,6354.6595,21517.04,2975.5,11580.0,1588.2761,69421.0,10575.5,30041.0,15470.0,4172.0,3175.0,0.0,651.5188000000003,111.43
899,20566.0,43360.0,80813.0,7024.07,17492.5,8330.0,4975.0,17770.0,71385.0,204112.0,172879.0,19154.0,33144.1,11023.8142,115703.0,191596.0,20419.0,6722.0,20210.0,53704.0,15797.0,367635.0,0.0,14620.0,9391.0,48227.0,67862.0,11664.54,0.0,25410.0,55077.0,42533.0,42085.0,2502.17,8418.5,20969.0,21656.0,16024.96,59603.0,0.0,0.0,27.0,0.0,50.12,9744.7592,13089.9838,0.0,37203.0,0.0,147.306,1980.68,2974.5,9200.0,16166.1509,68958.0,14855.0,15265.0,40240.0,1226.0,4687.0,0.0,303.96299999999997,98.35
900,23549.0,43164.0,81694.0,5033.47,26685.5,26730.0,860.0,26540.0,75247.0,210297.0,163985.0,19380.0,44536.67,10398.045,238745.0,197622.0,0.0,6968.0,21680.0,53787.0,15317.0,276288.0,0.0,52920.0,9336.0,43501.0,67891.0,12239.46,20343.0,40650.0,112297.0,96814.0,95994.0,1393.24,4133.0,20944.0,21834.0,15598.9,66188.0,0.0,52129.0,184.0,20793.0338,1342.01,808.5127,13041.7574,0.0,37150.0,1559.0,1039.39435,6032.16,7537.0,15050.0,15077.5278,57010.0,20290.0,7618.5,39850.0,8013.0,2533.0,0.0,17351.0853,235.87
901,22819.0,43264.0,81523.0,5066.99,17426.0,25110.0,0.0,18510.0,76120.0,215473.0,153925.0,5495.0,38619.28,9906.9474,188602.0,191313.0,0.0,6897.0,21400.0,53819.0,18355.0,246022.0,0.0,39760.0,17207.0,45244.0,68046.0,12093.92,19467.0,26880.0,116204.0,103512.0,102786.0,899.38,4038.0,20942.0,21815.0,13654.83,58376.0,0.0,25704.0,13517.0,0.0,2752.01,0.0,11635.2194,0.0,38200.0,0.0,3169.0083,13471.84,7490.5,10280.0,13058.329699999998,69638.0,18604.0,31.0,29690.0,8033.0,2433.0,0.0,0.0,105.22
902,22324.0,42931.0,81007.0,5010.42,15843.5,10720.0,0.0,8830.0,96170.0,220214.0,162630.0,19464.0,38658.76,10779.6178,113234.0,189691.0,20191.0,6555.0,19610.0,53718.0,17960.0,318646.0,0.0,34770.0,9367.0,42022.0,67968.0,11818.08,20320.0,24880.0,87179.0,77613.0,77103.0,940.37,4266.5,20915.0,21816.0,15393.1,60563.5,0.0,24514.0,0.0,0.0,0.0,0.0,11174.4954,0.0,37146.0,0.0,0.0,0.0,9925.0,8680.0,1315.2822,68373.0,22152.5,18645.0,21480.0,7101.0,2532.0,0.0,1.4729,49.58
903,23241.0,43132.0,80943.0,4966.0,17276.5,11730.0,4576.0,8370.0,24703.0,156240.0,99506.0,18422.0,46094.0,10283.7966,217549.0,191544.0,0.0,3487.0,19430.0,53849.0,10025.0,274680.0,139.0,19870.0,16591.0,48258.0,67281.0,11852.82,19844.0,3060.0,45007.0,50500.0,49711.0,1038.85,4234.0,0.0,21814.0,13043.45,37840.5,0.0,176030.0,1448.0,0.0,1554.86,27668.9623,11661.2515,0.0,74504.0,17675.0,2923.48555,9521.36,3586.0,10420.0,10582.8053,69743.0,13650.0,5878.0,15550.0,4339.0,2432.0,0.0,47.3745,127.35
904,45861.0,43311.0,80715.0,7204.22,16529.5,10380.0,2938.0,13060.0,76132.0,218608.0,170658.0,19465.0,40585.2,10782.6754,98303.0,193218.0,20884.0,6700.0,19790.0,53809.0,16439.0,367273.0,0.0,39650.0,9370.0,45063.0,68056.0,12209.61,20122.0,23660.0,116424.0,103471.0,103244.0,994.39,4561.5,20903.0,29761.0,16089.84,74319.5,0.0,51956.0,13023.0,0.0,6263.26,927.2575,11828.948,0.0,37257.0,63204.0,7521.419549999999,25776.57,13714.0,11240.0,1053.5818,69276.0,17948.0,20080.5,39880.0,7472.0,4984.0,0.0,4719.3558,52.05
905,23339.0,43530.0,81812.0,3532.33,2657.5,21190.0,0.0,0.0,49035.0,84561.0,0.0,18419.0,45715.78,8932.308000000003,120336.0,166781.0,0.0,2715.0,19710.0,50177.0,18721.0,165317.0,0.0,1870.0,5923.0,51362.0,67899.0,12000.3,20031.0,0.0,73007.0,65491.0,64790.0,0.0,2239.5,0.0,21833.0,13971.25,47614.0,0.0,159126.0,112.0,0.0,0.0,1322.1286,12647.6559,0.0,38000.0,0.0,0.0,0.0,2995.0,0.0,7980.6901,70156.0,14797.0,14904.0,0.0,4336.0,2241.0,0.0,20223.9172,94.83
906,0.0,43227.0,81228.0,5485.1,27901.5,27030.0,0.0,13560.0,104040.0,178800.0,164949.0,19414.0,35922.06,10892.651000000002,237901.0,195224.0,20924.0,6918.0,29200.0,53766.0,15335.0,332143.0,0.0,57700.0,9344.0,44175.0,67608.0,12278.46,19437.0,27560.0,106430.0,87697.0,87151.0,1478.44,4986.0,21013.0,21804.0,15695.3,59389.5,0.0,95807.0,2741.0,20235.2483,1179.89,5227.9473,11650.798999999999,0.0,37251.0,39019.0,1998.9446000000007,9426.05,7423.0,17360.0,10913.8818,61055.0,18109.0,18723.5,45610.0,8192.0,4979.0,0.0,486.3677,133.36
907,22781.0,43354.0,81392.0,5107.8,32198.5,23580.0,0.0,27210.0,79278.0,176490.0,193508.0,5510.0,43236.04,11761.5484,237905.0,188851.0,0.0,7445.0,36870.0,53793.0,18820.0,276945.0,0.0,54500.0,9368.0,44880.0,68173.0,11797.45,20303.0,40040.0,113270.0,96763.0,96155.0,1150.9,10595.5,0.0,21845.0,13887.61,59111.5,0.0,103248.0,0.0,0.0,397.8,5701.2871,12016.7264,0.0,37598.0,4859.0,0.0051,942.86,7524.5,15010.0,19347.0357,69466.0,18494.0,1227.0,44340.0,7905.0,2428.0,0.0,371.724,455.11
908,23259.0,43252.0,81704.0,5068.43,17086.5,21500.0,4240.0,26290.0,50777.0,182621.0,155363.0,18487.0,34412.34,10156.573,228607.0,170201.0,0.0,7913.0,19220.0,51628.0,18400.0,220137.0,0.0,54580.0,9376.0,43566.0,67959.0,3093.87,20524.0,37330.0,77905.0,67309.0,67205.0,1061.6,12877.0,0.0,21653.0,12855.25,40031.0,436.0,213228.0,33357.0,13367.6856,0.0,12401.823,12696.7549,0.0,38198.0,0.0,7939.0168,,2938.0,11100.0,21942.9411,69177.0,18515.0,28478.0,41260.0,10350.0,2452.0,0.0,20680.0268,223.99
909,22738.0,43198.0,80940.0,5070.92,22041.0,7840.0,2943.0,23010.0,51241.0,119761.0,200115.0,14728.0,43897.52,10157.259,119289.0,193674.0,20801.0,7289.0,19210.0,53608.0,18037.0,243666.0,0.0,34980.0,9349.0,43119.0,67927.0,12124.69,20427.0,24200.0,110205.0,91413.0,90929.0,0.0,4672.5,20879.0,21812.0,12939.92,50046.0,0.0,45607.0,31705.0,0.0,8581.290000000003,31029.3412,10873.9508,0.0,36911.0,0.0,8834.19125,26786.59,2991.5,11240.0,14064.4199,69107.0,18639.5,580.5,13870.0,8030.0,2338.0,0.0,5883.8876,126.92
910,23007.0,43167.0,80936.0,4172.86,16591.5,7840.0,0.0,23340.0,74657.0,195656.0,169184.0,19462.0,35691.8,10783.822,110000.0,193594.0,20906.0,6878.0,19740.0,53832.0,16677.0,368211.0,0.0,53200.0,9378.0,44815.0,68040.0,12226.61,20658.0,14890.0,102155.0,72099.0,72323.0,786.63,3790.5,20908.0,29736.0,15946.64,60043.0,0.0,39773.0,16191.0,0.0,5925.73,3707.6278,11931.3609,0.0,37301.0,20294.0,7051.4843500000015,24630.13,7444.0,10850.0,671.2217,69175.0,19147.0,17072.5,24650.0,7514.0,2946.0,0.0,5334.1297,77.18
911,46366.0,43114.0,80830.0,10916.33,21881.5,7790.0,5303.0,17930.0,75222.0,164833.0,207602.0,18017.0,45073.22,11032.3402,199741.0,190249.0,20754.0,3443.0,28840.0,53926.0,15360.0,220929.0,0.0,61830.0,33878.0,47523.0,67291.0,11758.14,19944.0,24340.0,111337.0,95313.0,94747.0,3133.1,4585.5,0.0,43474.0,13259.65,54214.0,0.0,163772.0,865.0,0.0,695.48,9495.470300000004,11794.7244,13334.0,74502.0,86128.0,435.8305,3588.08,21212.5,14050.0,18761.981,69709.0,14113.0,19612.0,36130.0,9078.0,5416.0,0.0,5498.401,104.64
912,45580.0,43250.0,82109.0,5175.76,23160.0,10830.0,1500.0,9420.0,48542.0,146163.0,104152.0,18415.0,46204.44,10405.2578,243201.0,190198.0,21009.0,2629.0,19050.0,53882.0,10593.0,307982.0,0.0,57550.0,9423.0,47612.0,67221.0,11757.85,19353.0,14040.0,55239.0,51080.0,50951.0,1144.74,6492.0,0.0,29637.0,12971.68,39435.0,0.0,215000.0,30498.0,21116.0973,11374.76,29308.856,11501.3102,13481.0,74268.0,0.0,11776.5378,28016.11,10134.5,11730.0,14577.5618,68939.0,16125.0,16357.5,13880.0,4147.0,2495.0,0.0,2851.8605,206.91
913,0.0,43264.0,82173.0,3675.01,8998.0,8820.0,0.0,0.0,76452.0,53537.0,0.0,18473.0,42117.47,9804.6256,98403.0,170361.0,0.0,7640.0,19710.0,51517.0,10941.0,165125.0,0.0,13750.0,5915.0,45690.0,67975.0,10836.59,19925.0,0.0,47348.0,43228.0,43010.0,360.41,5294.5,0.0,21659.0,13332.72,39410.0,0.0,149079.0,36494.0,13965.9981,0.0,13656.3838,12211.9326,0.0,38002.0,0.0,15540.80315,,3153.5,3860.0,6686.1352,69865.0,18502.5,28172.0,0.0,10532.0,2286.0,0.0,17391.907,99.39
914,23698.0,43409.0,82353.0,3876.75,10478.5,11940.0,0.0,0.0,59677.0,129121.0,0.0,5502.0,36080.43,9911.3476,60599.0,195619.0,0.0,6982.0,24180.0,53904.0,18910.0,99392.0,0.0,12240.0,5907.0,47706.0,68201.0,12276.74,20592.0,0.0,112713.0,83600.0,82471.0,655.83,4118.5,21050.0,21653.0,14593.63,48868.5,0.0,49967.0,10390.0,0.0,1137.25,3817.1304,12669.3344,0.0,37066.0,0.0,3095.213,7232.189999999998,3093.5,4550.0,12930.7053,70216.0,18561.0,14498.0,0.0,8195.0,2427.0,0.0,7167.376,102.26
915,23139.0,43048.0,71095.0,5032.3,24164.5,26910.0,0.0,16330.0,79685.0,198734.0,151050.0,19387.0,29803.69,10396.2614,163152.0,172705.0,0.0,6866.0,20240.0,53927.0,15272.0,307021.0,0.0,14960.0,9351.0,43936.0,67966.0,12051.29,20705.0,21600.0,108049.0,91811.0,91612.0,1024.51,4734.0,21028.0,21847.0,14052.22,58568.5,0.0,0.0,13894.0,20231.8101,5442.66,0.0,13177.5212,0.0,37150.0,0.0,7608.82375,13187.94,2984.0,8030.0,7989.1304,69499.0,21638.5,29219.0,26700.0,7830.0,2534.0,0.0,16390.3241,69.42
916,0.0,43313.0,81338.0,3671.29,10067.5,24570.0,0.0,0.0,49739.0,169302.0,52419.0,19406.0,36511.91,10777.5304,59725.0,173844.0,0.0,7567.0,19990.0,53766.0,18026.0,220915.0,0.0,3440.0,5923.0,42480.0,68007.0,12262.68,20976.0,0.0,51898.0,43036.0,43332.0,0.0,4588.0,21033.0,21824.0,16623.41,49822.5,476.0,0.0,296.0,0.0,397.99,18970.778000000002,12291.3678,0.0,37251.0,0.0,44.93565,5444.07,3006.5,4020.0,7340.4348,69636.0,16085.0,0.0,0.0,7777.0,2521.0,0.0,8043.041199999998,82.52
917,22679.0,43195.0,80996.0,5071.02,21826.5,10830.0,2923.0,8980.0,76994.0,203443.0,150070.0,13217.0,44312.49000000001,9906.3398,73998.0,167843.0,20315.0,6669.0,19220.0,53847.0,18307.0,165459.0,0.0,37980.0,9371.0,43417.0,68117.0,11930.41,19834.0,12660.0,105449.0,73626.0,73030.0,0.0,4589.5,20939.0,21639.0,13424.5,48811.0,0.0,42957.0,9735.0,0.0,4232.69,17262.8129,11328.3874,0.0,38104.0,0.0,4074.6755,14380.35,2942.0,10270.0,14393.6742,69217.0,18590.5,14233.5,14840.0,7820.0,2283.0,0.0,0.0,117.42
918,23859.0,43592.0,81625.0,3868.26,18802.0,7840.0,0.0,18810.0,81876.0,222888.0,156772.0,19162.0,42883.19,10778.7946,182634.0,198638.0,999.0,7217.0,19710.0,53786.0,15222.0,221502.0,0.0,44240.0,5924.0,46142.0,68064.0,12481.19,20276.0,27510.0,81219.0,52805.0,52630.0,0.0,3980.5,21068.0,21632.0,14902.18,58581.5,0.0,498.0,41651.0,0.0,14428.69,514.307,13800.6856,0.0,37254.0,0.0,15495.364549999998,30299.15,2951.0,11890.0,12753.3519,70038.0,19582.5,30882.0,27490.0,7801.0,2377.0,0.0,21999.9927,94.08
919,43664.0,43138.0,81239.0,9611.84,19321.0,7310.0,4066.0,7810.0,77117.0,191286.0,152440.0,18290.0,45774.27,10537.0482,237689.0,189194.0,0.0,7755.0,19070.0,53726.0,17407.0,221147.0,0.0,37150.0,9402.0,48347.0,67239.0,11838.11,19683.0,11700.0,53145.0,48835.0,48711.0,0.0,2602.5,0.0,21628.0,13181.75,49002.0,0.0,164269.0,28470.0,0.0,8971.790000000003,27117.0452,11429.3921,13390.0,74342.0,38867.0,7291.0296,22732.71,9878.5,10790.0,4465.6626,69585.0,14561.5,7357.0,15550.0,5055.0,4915.0,0.0,15.1972,108.78
920,45573.0,43138.0,81382.0,4008.05,26902.5,8870.0,31.0,17330.0,76378.0,172207.0,155235.0,19153.0,44362.35,9909.965800000002,211342.0,190697.0,20191.0,7502.0,18980.0,53707.0,18371.0,222388.0,0.0,30200.0,9382.0,43591.0,67913.0,11696.93,19850.0,23390.0,91350.0,77551.0,77202.0,537.38,3117.5,0.0,21630.0,12462.34,39225.5,0.0,196447.0,551.0,0.0,340.96,19404.1873,12521.0951,0.0,37902.0,20550.0,76.91799999999998,2588.46,10020.0,7950.0,5905.1146,69150.0,18659.0,19646.5,43180.0,6428.0,2225.0,0.0,652.2839,92.21
