Id,McKee,Ngatamariki,Te_Mihi,aniwhenua,arapuni,aratiatia,argyle_wairau,atiamuri,aviemore,benmore,clyde,coleridge,glenbrook_kilns,highbank,huntly_1_4,huntly_e3p,huntly_p40,kapuni,karapiro,kawerau_new,kinleith,manapouri,mangahao,maraetai,matahina,mokai,nap,ngawha,ohaaki,ohakuri,ohau_a,ohau_b,ohau_c,paerau,patea,poihipi,rangipo,rotokawa,roxburgh,southdown,stratford,te_apiti,te_rapa,te_rere_hau,te_uku,tehuka,tekapo_a,tekapo_b,tokaanu,twf_12,twf_3,waikaremoana,waipapa,waipori,wairakei,waitaki,west_wind,whakamaru,whareroa,wheao_flaxy,whirinaki,white_hill
2072,42918.0,43109.0,80259.0,6161.04,22498.0,7270.0,4010.0,8170.0,71099.0,201049.0,112890.0,18317.0,46240.56,9914.1602,246321.0,186751.0,20510.0,7826.0,19000.0,53436.0,17955.0,220427.0,0.0,32920.0,9271.0,46670.0,66937.0,11662.14,19649.0,13660.0,72112.0,46786.0,46687.0,0.0,3378.0,0.0,21817.0,12970.0,47520.5,0.0,199519.0,25258.0,0.0,7656.76,15746.8084,11298.7951,13369.0,74346.0,19217.0,7287.6962,23205.76,12372.0,10440.0,10428.0797,69149.0,14307.5,407.0,15460.0,6622.0,2286.0,0.0,0.0
2073,0.0,43277.0,81391.0,3532.92,27919.5,25640.0,0.0,17030.0,50507.0,194345.0,166792.0,19414.0,44011.12,10893.4448,222293.0,195616.0,20934.0,7027.0,29240.0,53807.0,15270.0,276447.0,0.0,44040.0,9348.0,45023.0,67691.0,12389.74,19352.0,20520.0,106267.0,86722.0,86230.0,1239.96,4514.5,21018.0,21801.0,15928.15,49820.0,302.0,58596.0,3447.0,0.0,2673.71,3664.9128,11637.4607,0.0,37250.0,0.0,4098.0082,12550.49,3013.0,12330.0,12640.5184,60705.0,18106.0,21056.0,29620.0,8205.0,2528.0,0.0,291.7307
2074,45679.0,43239.0,82346.0,4980.44,16893.5,13320.0,2957.0,8920.0,75961.0,156899.0,153539.0,18917.0,45063.51,10385.0992,129726.0,194627.0,913.0,8428.0,18670.0,53783.0,18033.0,165340.0,0.0,16630.0,9457.0,43655.0,67910.0,12195.31,20387.0,14090.0,78677.0,67841.0,67838.0,0.0,11225.0,0.0,29385.0,12313.85,48246.0,0.0,104644.0,30852.0,0.0,8374.309999999998,27804.5126,11049.8586,0.0,37904.0,19990.0,13215.95025,25066.73,3026.5,4990.0,9517.3648,69305.0,18587.0,719.0,27630.0,9002.0,2590.0,0.0,22833.1797
2075,46594.0,43366.0,81867.0,4788.84,26014.5,7900.0,0.0,0.0,77170.0,116366.0,57200.0,18445.0,45112.6,10238.8,197449.0,198734.0,0.0,2577.0,19400.0,53870.0,18367.0,166638.0,2839.0,14060.0,9324.0,50156.0,67999.0,11830.1,19812.0,12610.0,79391.0,69288.0,68539.0,0.0,10403.5,0.0,21835.0,13667.3,48359.5,0.0,203666.0,6553.0,0.0,0.0,11865.1,12706.8,0.0,38218.0,294.0,1503.29,,3198.0,5410.0,12155.0,70113.0,15702.5,32.0,13470.0,10694.0,2355.0,0.0,8323.95
2076,22780.0,43190.0,81139.0,9386.6,22383.5,11500.0,5211.0,16810.0,71002.0,166944.0,148825.0,17295.0,43039.39,10166.0986,165372.0,191152.0,20986.0,1952.0,21730.0,53438.0,15009.0,310468.0,1.0,49120.0,9393.0,47789.0,67390.0,12156.12,19583.0,24810.0,52349.0,47724.0,47479.0,3102.97,9563.0,0.0,27261.0,13183.82,39558.5,0.0,253356.0,13572.0,21283.5983,1533.24,1864.5074,11552.2637,974.0,69493.0,119706.0,4310.064200000002,9589.0,10212.0,14190.0,19926.0835,69627.0,11235.0,28283.0,26610.0,4285.0,5468.0,0.0,15247.9139
2077,23174.0,43319.0,81114.0,5008.44,26601.5,12920.0,0.0,16960.0,51976.0,208245.0,107736.0,18428.0,43886.1,10304.1708,234183.0,175060.0,20932.0,2507.0,19240.0,53723.0,18474.0,169546.0,0.0,15130.0,9330.0,49040.0,68103.0,11499.89,20672.0,24440.0,81527.0,71560.0,71314.0,0.0,8497.5,0.0,21646.0,13249.61,40041.5,416.0,204269.0,306.0,0.0,0.0,6319.0539,12235.426000000001,0.0,37786.0,0.0,86.53615,,3155.0,7040.0,18479.5089,65508.0,16386.5,0.0,39990.0,2551.0,2303.0,0.0,18008.1034
2078,0.0,43073.0,81244.0,5017.9,17294.5,14740.0,0.0,15940.0,76886.0,211244.0,167823.0,19408.0,32919.81,10893.3664,177338.0,189730.0,0.0,7211.0,20240.0,53627.0,15391.0,333525.0,0.0,44840.0,9369.0,39519.0,67116.0,11909.53,20418.0,19750.0,113031.0,97980.0,96657.0,1625.68,4431.5,16756.0,21808.0,15327.66,57722.5,0.0,24802.0,0.0,0.0,0.0,1922.0432,11300.4909,0.0,37249.0,0.0,0.0,0.0,3109.5,11120.0,13081.1665,56444.0,18180.0,492.0,27680.0,7526.0,2531.0,0.0,1728.2722
2079,23423.0,43442.0,81598.0,5082.12,30238.0,14780.0,5284.0,31520.0,76359.0,212435.0,170437.0,19386.0,40986.12,10890.5048,233266.0,198113.0,21437.0,7623.0,20270.0,53775.0,18390.0,333501.0,0.0,71650.0,9366.0,41771.0,67821.0,12265.76,21332.0,40860.0,114622.0,99644.0,98704.0,295.71,7026.5,21036.0,29661.0,16956.74,79911.5,0.0,78030.0,0.0,0.0,0.0,6274.0087,12330.9565,0.0,37249.0,0.0,0.0,0.0,3150.5,19450.0,15801.9176,55985.0,18158.0,1769.0,46780.0,8150.0,4983.0,0.0,6918.4733
2080,43051.0,43122.0,81545.0,5013.78,21438.0,11280.0,721.0,9010.0,75918.0,194741.0,158754.0,19159.0,44570.52,0.0,187906.0,191318.0,0.0,7070.0,18710.0,53827.0,18090.0,221531.0,0.0,58990.0,9368.0,43915.0,67836.0,11725.21,20290.0,12050.0,97845.0,87059.0,86275.0,724.47,3057.5,0.0,21817.0,12368.73,36997.0,0.0,185677.0,3503.0,0.0,987.62,25493.1869,11518.4567,0.0,37847.0,0.0,3181.83215,6513.47,3223.5,10750.0,9143.2618,68905.0,18527.5,18897.0,15580.0,6265.0,2530.0,0.0,3964.7562
2081,0.0,43184.0,80809.0,9563.82,22605.0,7770.0,5323.0,26670.0,100117.0,219126.0,169733.0,15849.0,33022.03,8310.5764,85763.0,189581.0,20104.0,6621.0,19670.0,53788.0,18057.0,367586.0,329.0,59610.0,36641.0,41267.0,70295.0,11867.29,18951.0,34370.0,80674.0,46748.0,46550.0,1711.51,8693.5,20866.0,29570.0,12579.14,69974.5,0.0,0.0,1360.0,0.0,0.0,21377.8617,12171.6895,0.0,37700.0,119452.0,5.5066000000000015,321.9,2925.0,17220.0,16810.3791,67924.0,17554.0,11076.0,42920.0,1448.0,7898.0,0.0,16466.6066
2082,45308.0,43186.0,74724.0,5170.38,17070.0,7800.0,5318.0,16270.0,74768.0,151904.0,102786.0,18406.0,44921.08,10165.1382,244304.0,190726.0,19916.0,2617.0,18740.0,53894.0,11844.0,306342.0,0.0,44380.0,10218.0,47072.0,66941.0,11499.16,19455.0,15200.0,87155.0,74256.0,73568.0,1094.6,8753.5,0.0,29627.0,13043.16,39230.0,0.0,214909.0,440.0,20942.6019,0.06,21014.3306,11352.7337,13548.0,74228.0,0.0,2.98115,2970.63,9875.0,11510.0,10877.6023,69575.0,14835.5,421.5,27600.0,4144.0,2377.0,0.0,382.2826
2083,22003.0,42590.0,78641.0,6281.35,21707.5,7840.0,3784.0,18180.0,96950.0,207440.0,154915.0,16349.0,37086.96,8907.121999999998,114518.0,185702.0,19887.0,7158.0,19260.0,53281.0,16835.0,277072.0,0.0,61770.0,9364.0,45541.0,69802.0,11116.85,17900.0,26790.0,96192.0,85013.0,85672.0,700.92,5870.5,20694.0,49513.0,12604.45,69918.0,335.0,30126.0,7058.0,0.0,1005.16,22022.2982,11281.0734,0.0,38003.0,75677.0,1488.17755,5893.0,7039.0,15430.0,11908.5338,68000.0,14668.5,21582.5,29560.0,1666.0,4193.0,0.0,5042.5042
2084,0.0,43283.0,81182.0,4282.73,3190.0,8390.0,0.0,0.0,24573.0,103212.0,51696.0,19170.0,33096.03,10033.4164,0.0,152526.0,0.0,6731.0,20330.0,53804.0,17480.0,277871.0,0.0,4130.0,9392.0,51620.0,68111.0,12048.66,20289.0,0.0,49008.0,46392.0,46490.0,2419.08,7576.0,20996.0,21654.0,16524.19,33284.0,0.0,0.0,0.0,0.0,0.0,5403.5169,13602.6035,0.0,37211.0,0.0,0.0,428.77,2924.5,3450.0,1976.4608,69176.0,14888.5,18355.5,0.0,1683.0,2524.0,0.0,17174.8521
2085,23463.0,43008.0,81107.0,7008.61,10735.5,7830.0,3993.0,0.0,60207.0,110670.0,50549.0,18434.0,45590.04,10399.7208,206259.0,192658.0,0.0,3303.0,18790.0,53819.0,10062.0,221165.0,0.0,8190.0,14795.0,48501.0,67497.0,11715.12,19934.0,0.0,23024.0,41740.0,41883.0,1017.04,875.5,0.0,21825.0,12829.99,39258.0,0.0,170834.0,24505.0,0.0,12614.52,29570.1615,10556.3688,0.0,73314.0,20015.0,14431.06975,33187.32,3557.5,14740.0,6017.9587,68964.0,10600.5,13176.5,0.0,1740.0,2535.0,0.0,0.0
2086,22713.0,43256.0,81936.0,5015.1,31737.0,10210.0,726.0,9060.0,75469.0,196328.0,156807.0,19144.0,37494.05,0.0,203086.0,192296.0,0.0,7012.0,18580.0,53732.0,18488.0,220188.0,0.0,39000.0,9365.0,44008.0,67980.0,11816.32,20467.0,13610.0,103106.0,91078.0,90287.0,1035.22,3718.0,0.0,21835.0,12501.06,35323.0,0.0,199967.0,12364.0,0.0,4219.29,8374.5344,11692.9661,0.0,37799.0,0.0,6677.543750000002,13027.87,3167.0,11910.0,14071.8916,68959.0,18420.0,18959.5,27460.0,6266.0,4983.0,0.0,859.8419
2087,0.0,43192.0,80788.0,7087.81,27129.0,26930.0,4605.0,29220.0,104341.0,199550.0,169758.0,19418.0,34109.490000000005,10891.524,238931.0,194630.0,20923.0,6971.0,29280.0,54044.0,15406.0,333175.0,0.0,71540.0,9346.0,44856.0,68086.0,12251.51,19057.0,40030.0,111890.0,94454.0,93934.0,2696.56,7243.0,20988.0,29766.0,15633.63,60999.5,0.0,102126.0,0.0,20209.5568,174.46,9031.7281,11685.9052,0.0,37247.0,63048.0,152.73395,3123.68,7608.5,17560.0,17555.2863,60953.0,18148.0,16347.0,46750.0,7940.0,4982.0,0.0,1853.4554
2088,0.0,43389.0,81306.0,7260.439999999998,11108.5,8340.0,0.0,16520.0,50084.0,159658.0,165779.0,19157.0,33278.16,10768.8868,49607.0,185472.0,20946.0,6894.0,20210.0,53762.0,16254.0,367799.0,0.0,13650.0,9391.0,49593.0,68009.0,12092.15,20564.0,24740.0,66588.0,47951.0,47951.0,2288.23,3441.5,21022.0,21660.0,16529.18,37422.5,0.0,0.0,1565.0,0.0,0.54,12564.981000000002,13449.7131,0.0,37193.0,0.0,889.2304999999999,3581.9,3003.0,6860.0,7710.563,68824.0,14842.5,15193.0,27680.0,1373.0,2526.0,0.0,5533.3478
2089,47651.0,43327.0,81815.0,7131.55,17685.5,11330.0,2481.0,23420.0,71111.0,119152.0,108029.0,18417.0,46046.32,10550.6212,246161.0,193555.0,17922.0,2693.0,18890.0,53802.0,9519.0,277791.0,0.0,25040.0,9384.0,50128.0,66907.0,11747.44,20206.0,34090.0,74481.0,74231.0,73554.0,481.85,6848.0,0.0,29416.0,13766.13,36726.5,0.0,205224.0,5206.0,21325.8996,1063.01,31581.6039,12395.2285,13519.0,74253.0,1.0,1227.68765,9051.0,12360.0,11440.0,14228.6823,70156.0,16118.0,0.0,17850.0,4287.0,2488.0,0.0,1024.7418
2090,23140.0,43074.0,80938.0,5479.38,31122.0,10230.0,4167.0,7520.0,50776.0,140041.0,55838.0,17318.0,43915.29,10157.749,249290.0,191735.0,826.0,1822.0,34080.0,53055.0,17462.0,222322.0,1851.0,12710.0,9340.0,46539.0,67516.0,12112.69,19431.0,11810.0,50907.0,22985.0,23137.0,1620.1,7839.5,0.0,21831.0,12746.93,47933.5,0.0,230614.0,17921.0,0.0,5891.79,16209.5731,11188.0222,0.0,73357.0,20071.0,9300.71375,22721.8,10367.5,5840.0,16894.322200000002,69245.0,14159.5,31221.5,13880.0,4348.0,2173.0,0.0,11823.4854
2091,23243.0,43204.0,81464.0,10206.93,35674.5,7720.0,5422.0,24300.0,50296.0,155382.0,149343.0,17286.0,42117.14,10045.0882,219520.0,195178.0,22125.0,1893.0,18730.0,53809.0,14766.0,304877.0,0.0,62640.0,9306.0,48436.0,67639.0,12233.87,19366.0,32600.0,76544.0,73257.0,72619.0,4997.33,8806.0,0.0,32672.0,13125.68,49297.0,0.0,267147.0,26872.0,16243.7216,7496.49,24012.8867,11376.951000000001,0.0,72075.0,119421.0,9567.468249999998,25806.7,13888.5,14960.0,22565.7621,65151.0,11373.0,24110.5,44160.0,4246.0,4721.0,0.0,785.4052
2092,47114.0,43103.0,82105.0,4864.21,13249.5,10300.0,0.0,0.0,75887.0,217770.0,102127.0,19130.0,39196.2,10639.5,106872.0,170351.0,0.0,7146.0,19140.0,53721.0,18435.0,126963.0,3907.0,11110.0,9460.0,39718.0,67751.0,12262.1,20198.0,12280.0,82400.0,76185.0,75118.0,513.05,11156.5,0.0,32019.0,12257.2,38974.5,0.0,138782.0,0.0,0.0,0.0,5199.33,13118.8,0.0,37802.0,39602.0,0.0,0.0,3145.0,5690.0,9557.4,69209.0,18548.0,0.0,960.0,6671.0,2386.0,0.0,25561.0
2093,0.0,42647.0,78879.0,3579.88,12544.0,7830.0,0.0,0.0,24520.0,33018.0,0.0,18886.0,33169.07,8813.581,0.0,165424.0,0.0,6454.0,19350.0,53448.0,12977.0,220738.0,0.0,2080.0,5946.0,45998.0,69574.0,11139.62,18714.0,0.0,51405.0,43827.0,43338.0,1141.54,733.0,20654.0,11811.0,12242.62,49282.5,0.0,0.0,23400.0,0.0,4542.69,28589.3475,11829.8505,0.0,38000.0,0.0,5529.94895,13961.37,3128.0,0.0,8611.8732,68189.0,14573.5,29964.5,0.0,1375.0,2602.0,0.0,12299.9421
2094,23192.0,43229.0,81379.0,4919.09,17581.5,18900.0,2991.0,10010.0,73396.0,182080.0,169185.0,17339.0,31880.24,10635.2246,86980.0,192433.0,20928.0,6864.0,19770.0,53761.0,16074.0,331950.0,0.0,39020.0,9372.0,46034.0,67862.0,12245.34,20688.0,12770.0,99793.0,65963.0,65634.0,1527.47,1875.5,21063.0,21642.0,15772.08,60045.5,0.0,0.0,1488.0,0.0,1230.06,15176.0517,13398.9182,0.0,37150.0,317.0,1520.1700500000004,10163.28,3210.5,9010.0,9617.359,69038.0,19343.0,3075.5,28620.0,1690.0,2782.0,0.0,12206.5332
2095,23055.0,43486.0,81851.0,3583.01,15842.0,12830.0,0.0,11180.0,81488.0,157825.0,106936.0,19195.0,38067.3,11331.3,116309.0,196275.0,21406.0,6921.0,20130.0,53880.0,15172.0,126302.0,0.0,19350.0,5948.0,45433.0,68103.0,12283.0,20664.0,13540.0,106012.0,85537.0,85387.0,0.0,4097.0,21078.0,21833.0,14678.9,58443.5,0.0,48450.0,3748.0,0.0,3413.5,16278.0,13802.0,0.0,37199.0,7743.0,2817.27,15755.2,3194.5,7310.0,14905.2,69785.0,21442.0,24.0,23580.0,8161.0,2329.0,0.0,2353.25
2096,47277.0,43292.0,82183.0,3996.72,17413.0,25040.0,0.0,0.0,75766.0,152029.0,103963.0,18917.0,42418.79,10055.7604,156003.0,198334.0,0.0,8730.0,19260.0,53891.0,17750.0,126058.0,0.0,9670.0,9453.0,44778.0,67989.0,12471.97,19700.0,0.0,75757.0,62573.0,62183.0,0.0,8294.0,0.0,29374.0,12707.91,39171.0,0.0,140454.0,35583.0,0.0,8400.99,25547.3458,11640.5944,0.0,38101.0,2.0,13126.53055,22685.53,2950.5,5520.0,6785.6999,69569.0,18493.5,1192.5,5960.0,10910.0,2375.0,0.0,23337.7189
2097,22980.0,43311.0,81142.0,5070.4,17576.5,10790.0,2727.0,17480.0,76684.0,156828.0,199978.0,13228.0,44070.22,9904.6836,112926.0,192378.0,20784.0,6852.0,19150.0,53760.0,18394.0,220317.0,0.0,34260.0,9368.0,44730.0,68068.0,12081.73,20332.0,23740.0,108739.0,89768.0,88947.0,0.0,3940.0,21013.0,21850.0,13848.95,48806.5,0.0,48970.0,11283.0,0.0,4386.36,24027.4015,11769.2179,0.0,38300.0,0.0,4578.6759,18207.56,3062.5,10280.0,16829.8819,69439.0,18501.0,11116.0,25980.0,7837.0,2281.0,0.0,0.0
2098,3526.0,42737.0,79185.0,10303.36,22578.0,9350.0,0.0,17660.0,76617.0,217988.0,163581.0,15880.0,24336.7,8807.358,56747.0,183572.0,19071.0,7355.0,19370.0,53136.0,18068.0,333911.0,595.0,59350.0,34107.0,42770.0,70009.0,11220.01,18539.0,13550.0,84151.0,75295.0,74896.0,708.9,8385.0,20724.0,0.0,12225.03,60158.0,0.0,0.0,18901.0,0.0,3277.93,24918.5398,10725.9198,0.0,38007.0,81779.0,5783.81865,11861.85,3087.5,12200.0,598.2002,67852.0,14907.0,24652.5,29750.0,986.0,6330.0,0.0,2179.4156
2099,44539.0,42968.0,81271.0,5938.36,17011.5,11810.0,3940.0,8830.0,60776.0,187230.0,152446.0,12641.0,44418.74,10158.1312,246175.0,189672.0,0.0,3357.0,19210.0,53576.0,9935.0,306305.0,0.0,46050.0,18694.0,47431.0,66916.0,10357.01,20073.0,13600.0,78889.0,57720.0,57499.0,1549.87,8736.0,0.0,21626.0,12402.5,39034.5,0.0,163870.0,9502.0,20590.3385,60.13,18017.5914,10774.7412,13774.0,74224.0,15260.0,3941.66315,7261.96,18911.0,10110.0,12836.2469,69274.0,13779.0,4906.5,28590.0,4185.0,2433.0,0.0,162.9897
2100,23972.0,43268.0,81869.0,3572.41,33765.5,24100.0,0.0,4770.0,77743.0,198286.0,155071.0,19413.0,44721.04,10896.9728,219596.0,197246.0,1322.0,7741.0,41410.0,53803.0,15318.0,220915.0,0.0,54580.0,9384.0,45672.0,67903.0,12504.05,20336.0,6030.0,109877.0,91772.0,90592.0,1430.89,6056.5,21077.0,21852.0,16043.02,53100.0,0.0,56115.0,805.0,0.0,562.71,14029.1273,13146.4314,0.0,37350.0,0.0,1375.0925499999996,6000.62,3171.0,15610.0,14926.2525,61120.0,19071.5,1411.5,28560.0,8326.0,2531.0,0.0,248.9318
2101,23443.0,43043.0,80959.0,8033.85,0.0,7780.0,2992.0,0.0,19530.0,33169.0,0.0,18435.0,40484.15,10409.7364,119573.0,166429.0,0.0,1134.0,20750.0,53808.0,8382.0,220027.0,3411.0,0.0,9445.0,48814.0,67676.0,12091.04,19579.0,0.0,45374.0,30204.0,30605.0,0.0,894.0,0.0,27099.0,12974.12,29443.0,476.0,105529.0,39284.0,0.0,14068.65,27687.8019,10228.8202,13537.0,72969.0,0.0,14952.45715,35365.96,3041.0,0.0,15.5,69777.0,10544.0,30960.0,0.0,1698.0,2585.0,0.0,0.0
2102,44029.0,43359.0,82344.0,8063.84,28125.5,26030.0,3319.0,32810.0,76053.0,174349.0,200264.0,18926.0,41356.37,9902.547200000005,241879.0,197377.0,20987.0,8223.0,19240.0,52422.0,16444.0,306590.0,0.0,68180.0,17218.0,45068.0,67624.0,10782.06,20112.0,40100.0,112854.0,77959.0,77430.0,2629.42,8137.0,0.0,29757.0,12741.8,70125.0,476.0,184232.0,37760.0,21653.092999999997,14421.95,21784.8482,11452.2012,0.0,37904.0,109567.0,15499.37205,33576.65,13487.5,16730.0,14751.5363,69833.0,18599.5,327.0,44350.0,10432.0,4975.0,0.0,24856.4152
2103,22702.0,43417.0,81363.0,5028.97,25515.0,24600.0,0.0,16200.0,51358.0,99613.0,160712.0,18442.0,44514.37,10911.4866,229077.0,195138.0,21399.0,2736.0,22620.0,50169.0,18490.0,307066.0,0.0,53850.0,9330.0,49508.0,67774.0,11468.56,20563.0,24770.0,100788.0,88685.0,87899.0,718.89,9306.0,0.0,21670.0,13538.96,33553.5,0.0,260595.0,3105.0,0.0,0.0,2981.5234,12300.6402,0.0,39772.0,20014.0,1739.4022,0.0,9873.5,15730.0,18582.0689,69757.0,14905.0,24441.0,28320.0,4048.0,2255.0,0.0,21133.0448
2104,0.0,43308.0,82342.0,4991.59,14053.0,10320.0,0.0,1950.0,50080.0,135974.0,49579.0,19120.0,39672.79,10151.6828,76956.0,196166.0,19948.0,6991.0,19200.0,53898.0,18053.0,127183.0,3777.0,8520.0,9456.0,41142.0,67965.0,12472.57,20273.0,0.0,76816.0,73436.0,73056.0,0.0,11184.0,0.0,32036.0,12901.78,47933.0,0.0,125397.0,41019.0,0.0,12275.9,13352.313999999997,13430.4146,0.0,37903.0,19912.0,14684.159049999998,29306.42,3131.5,5010.0,12563.6524,69704.0,18548.0,17030.5,0.0,6550.0,2390.0,0.0,8678.442699999998
2105,0.0,43331.0,81296.0,4517.54,16056.5,8340.0,0.0,8910.0,51115.0,116703.0,58398.0,19159.0,32177.02,10286.178,0.0,172721.0,0.0,6634.0,20270.0,53533.0,17834.0,298473.0,0.0,15500.0,9385.0,50941.0,67985.0,12310.63,20325.0,0.0,77642.0,67306.0,66615.0,2544.34,8652.0,21054.0,21785.0,16582.44,39505.0,0.0,0.0,0.0,0.0,0.0,8994.7598,13640.0798,0.0,37198.0,9150.0,0.10675,1631.94,3051.5,5170.0,16518.7478,69356.0,15341.0,1201.0,0.0,1495.0,2823.0,0.0,5370.5374
2106,0.0,43253.0,81200.0,4015.43,16736.0,11390.0,0.0,0.0,58675.0,105511.0,111414.0,19448.0,33098.61,10888.535,57287.0,173290.0,0.0,6791.0,19770.0,53774.0,16937.0,277223.0,0.0,12080.0,5924.0,46129.0,67444.0,12218.44,20450.0,0.0,70661.0,59314.0,59399.0,1365.34,2908.5,21040.0,21657.0,16320.74,29784.5,0.0,0.0,2435.0,0.0,1956.54,30197.5061,13047.6977,0.0,37152.0,0.0,721.8869,8350.219999999998,2935.5,3260.0,8340.1036,69252.0,19933.0,0.0,0.0,4390.0,2528.0,0.0,17734.9148
2107,44679.0,43319.0,81051.0,5018.97,15945.5,10790.0,2935.0,20550.0,103220.0,221209.0,165026.0,19460.0,38042.55,10780.048999999999,118105.0,192337.0,20433.0,6511.0,19760.0,53757.0,18188.0,367850.0,0.0,55670.0,9371.0,43439.0,67954.0,11868.69,20384.0,25320.0,87419.0,70086.0,69801.0,975.76,3719.5,20830.0,21632.0,15919.27,78900.0,0.0,39144.0,0.0,0.0,0.0,0.0,11499.9813,0.0,37151.0,357.0,0.0,0.0,9896.5,13880.0,13215.5718,68958.0,21983.5,7344.0,29060.0,6997.0,2533.0,0.0,0.0
2108,23077.0,43142.0,81587.0,5038.51,38010.5,25470.0,5202.0,34380.0,77056.0,209258.0,218669.0,19403.0,44498.19,11343.7058,238988.0,196621.0,20930.0,6902.0,42730.0,53960.0,15330.0,305438.0,0.0,86780.0,9362.0,45524.0,68000.0,12495.53,20096.0,39470.0,113647.0,96007.0,94840.0,2640.4,5163.0,21053.0,21856.0,16272.76,69634.5,476.0,102888.0,0.0,20855.784,0.23,0.0,13289.1172,0.0,37147.0,77605.0,3.29985,1928.74,22991.0,22300.0,15825.9533,69284.0,19984.0,11507.5,45680.0,8102.0,5678.0,0.0,19696.0347
2109,23454.0,43144.0,80644.0,4003.94,22851.0,7850.0,0.0,9360.0,74972.0,180721.0,169874.0,19451.0,37469.16,10779.4316,101025.0,194683.0,20710.0,6914.0,19650.0,53783.0,16780.0,332193.0,0.0,22710.0,9386.0,45404.0,67928.0,12210.43,20382.0,13490.0,75241.0,71658.0,71513.0,0.0,3884.5,20994.0,29638.0,15900.17,66576.5,0.0,0.0,12770.0,0.0,7636.93,15673.8494,11894.6283,0.0,36999.0,43.0,8490.581299999998,24257.4,3054.5,10210.0,6861.4614,69245.0,15588.0,13321.0,24670.0,7658.0,2528.0,0.0,0.0
2110,23421.0,43384.0,81434.0,6183.85,31924.5,25610.0,106.0,24190.0,78778.0,197217.0,211543.0,13292.0,43765.88000000001,10249.2614,239178.0,192671.0,20925.0,6922.0,38130.0,53819.0,18636.0,229344.0,0.0,73330.0,9366.0,46002.0,68094.0,12172.74,20101.0,26990.0,104156.0,95749.0,95347.0,1277.79,7881.5,21053.0,21843.0,14050.4,70091.0,0.0,76540.0,0.0,5421.6508,0.0,14983.9925,12180.8627,0.0,37599.0,40336.0,0.0,0.0,7503.5,18440.0,21176.1908,69777.0,18563.0,11653.0,44400.0,8107.0,2529.0,0.0,998.2425
2111,45396.0,42982.0,80284.0,5198.19,20422.5,11800.0,5143.0,10100.0,74826.0,182094.0,152407.0,12636.0,44421.26,10159.9344,229991.0,190708.0,20328.0,3419.0,19250.0,53751.0,9786.0,306578.0,0.0,52260.0,26896.0,47325.0,67125.0,8055.819999999998,19789.0,16640.0,78662.0,66577.0,66276.0,1769.26,8507.5,0.0,21641.0,12542.64,39274.0,0.0,179505.0,6515.0,20702.7276,1788.39,17998.7024,10666.0013,14114.0,72823.0,37229.0,974.3945,6795.1,19020.0,13780.0,12922.3735,69466.0,13794.5,2168.0,28620.0,4160.0,5481.0,0.0,368.7305
2112,23634.0,43378.0,81722.0,3582.82,831.0,11050.0,0.0,0.0,76835.0,126281.0,0.0,11905.0,38312.49000000001,8425.2266,59226.0,191060.0,0.0,7104.0,18690.0,53900.0,18624.0,165264.0,0.0,11180.0,5928.0,46561.0,68094.0,12517.69,20325.0,0.0,82957.0,66044.0,65656.0,0.0,4141.5,21098.0,21866.0,14547.22,47244.5,0.0,16591.0,10486.0,0.0,3535.0,15079.1285,12526.0139,0.0,32499.0,0.0,4236.94535,14942.7,2947.5,4600.0,10825.2804,70134.0,18545.0,13459.0,0.0,8186.0,2278.0,0.0,854.7772
2113,45173.0,43226.0,81117.0,5066.73,22137.5,18520.0,2937.0,17880.0,103184.0,191561.0,163334.0,19441.0,40546.22,10780.6762,118441.0,193577.0,20642.0,7205.0,19760.0,53847.0,17461.0,367945.0,0.0,52430.0,9370.0,43604.0,67934.0,11920.27,20485.0,25310.0,106230.0,90251.0,89467.0,1334.53,4326.5,20979.0,21657.0,15612.38,58394.5,476.0,71056.0,0.0,0.0,0.0,8172.3642,11784.9661,0.0,37153.0,23564.0,0.0,0.0,6437.0,13400.0,15209.073999999999,68665.0,17569.0,13604.0,28260.0,6655.0,4988.0,0.0,6780.6369
2114,22202.0,43180.0,81133.0,5172.85,16973.0,11020.0,0.0,12000.0,41814.0,89748.0,153153.0,18287.0,46017.51,10404.0034,233243.0,185939.0,0.0,2328.0,18650.0,53738.0,15746.0,307554.0,0.0,50230.0,16318.0,46750.0,67330.0,11572.46,19581.0,23330.0,86531.0,85243.0,84405.0,1555.88,783.0,0.0,21628.0,12620.69,39077.0,0.0,266851.0,19098.0,0.0,10434.01,27950.9637,10914.6601,13394.0,74329.0,388.0,11963.0135,28418.74,29799.0,10080.0,14043.3743,69120.0,11901.5,12349.0,14170.0,8142.0,4920.0,0.0,0.0
2115,22622.0,43237.0,81040.0,5022.67,21779.0,24480.0,0.0,16960.0,40147.0,133730.0,103161.0,13387.0,30191.9,10289.8628,223008.0,190538.0,21119.0,1920.0,21660.0,53652.0,16525.0,306075.0,0.0,39940.0,9423.0,48118.0,67842.0,11976.74,20052.0,25350.0,70107.0,68148.0,67825.0,885.1699999999997,5172.5,0.0,21690.0,13098.25,48087.5,0.0,245379.0,4599.0,0.0,0.0,2600.2685,11983.7127,0.0,73249.0,19621.0,3903.6637,9646.46,9696.5,12000.0,20264.9693,69668.0,11873.0,24442.5,31020.0,4261.0,2153.0,0.0,19901.1251
